"sku","name","category","subcategory","price","compare_price","stock","reserved_stock","status","is_featured","image_url","website_link","material","finish","tags_summary","updated_at","image_1","image_2","image_3","restock_note",""
"302011","Layered Clover Charm Necklace with MOP - Artificial Rose Gold","Necklaces","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/516/image_1920?unique=37dc25f","https://www.kaapav.com/shop/all-jewellery-necklace-19/0302011-layered-clover-charm-necklace-with-mop-artificial-rose-gold-516","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/516/image_1920?unique=37dc25f","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332423884_0302011 (2).jpg","","","",""
"301021","Layered Star Charm Necklace – Artificial Yellow Gold","Necklaces","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/632/image_1920?unique=7972f6f","https://www.kaapav.com/shop/all-jewellery-necklace-19/0301021-layered-star-charm-necklace-artificial-yellow-gold-632","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/632/image_1920?unique=7972f6f","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778333136343_0301021 (2).jpg","","","",""
"601019","Love Pearl Circle Pendant Necklace – Artificial Yellow Gold","Pendants","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/648/image_1920?unique=2825f79","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601019-love-pearl-circle-pendant-necklace-artificial-yellow-gold-648","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/648/image_1920?unique=2825f79","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334372450_0601019 (2).jpg","","","",""
"202025","MOP Clover Bolo Bracelet with Crystal Accents - Artificial Rose Gold","Bracelets","","549","999","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/502/image_1920?unique=9ce9a0c","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0202025-mop-clover-bolo-bracelet-with-crystal-accents-artificial-rose-gold-502","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/502/image_1920?unique=9ce9a0c","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778328388345_0202025 (2).jpg","","","",""
"302015","MOP Clover Necklace with Crystal Accents - Artificial Rose Gold","Necklaces","","549","999","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/520/image_1920?unique=3b0908d","https://www.kaapav.com/shop/all-jewellery-necklace-19/0302015-mop-clover-necklace-with-crystal-accents-artificial-rose-gold-520","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/520/image_1920?unique=3b0908d","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332620966_0302015 (2).jpg","","","",""
"201008","Malachite & Crystal Accent Bracelet- Artificial Yellow Gold","Bracelets","","549","999","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/486/image_1920?unique=95c850f","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0201008-malachite-crystal-accent-bracelet-artificial-yellow-gold-486","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/486/image_1920?unique=95c850f","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778326537441_0201008 (2).jpg","","","",""
"202019","Malachite Clover Charm Bracelet - Artificial Rose Gold","Bracelets","","549","999","2","0","Enabled","Yes","https://www.kaapav.com/web/image/product.template/496/image_1920?unique=aaebfe3","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0202019-malachite-clover-charm-bracelet-artificial-rose-gold-496","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/496/image_1920?unique=aaebfe3","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778328066482_0202019 (3).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778328073485_0202019 (2).jpg","","",""
"701017","Marquise Red Stone and Cubic Zirconia Halo Ring - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/548/image_1920?unique=96abc05","https://www.kaapav.com/shop/all-jewellery-rings-20/0701017-marquise-red-stone-and-cubic-zirconia-halo-ring-artificial-yellow-gold-548","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/548/image_1920?unique=96abc05","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335329247_0701017 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335329953_0701017 (3).jpg","","",""
"202009","Midnight Clover Elegance Bracelet – Artificial Rose Gold","Bracelets","","549","999","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/487/image_1920?unique=ad6b2ff","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0202009-midnight-clover-elegance-bracelet-artificial-rose-gold-487","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/487/image_1920?unique=ad6b2ff","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778326582291_0202009 (3).jpg","","","",""
"601011","Midnight Onyx Bar Pendant – Artificial Yellow Gold","Pendants","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/639/image_1920?unique=06dc3e0","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601011-midnight-onyx-bar-pendant-artificial-yellow-gold-639","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/639/image_1920?unique=06dc3e0","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334217035_0601011 (2).jpg","","","",""
"801013","Midnight Oval Station Necklace Set – Artificial Yellow Gold","Sets","","799","1499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/657/image_1920?unique=43f5b4d","https://www.kaapav.com/shop/all-jewellery-earring-pendant-sets-23/0801013-midnight-oval-station-necklace-set-artificial-yellow-gold-657","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:22:40","https://www.kaapav.com/web/image/product.template/657/image_1920?unique=43f5b4d","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778336541427_0801013 (2).jpg","","","",""
"601010","Mirror Frame Crystal Pendant – Artificial Yellow Gold","Pendants","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/638/image_1920?unique=da60311","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601010-mirror-frame-crystal-pendant-artificial-yellow-gold-638","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/638/image_1920?unique=da60311","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334197428_0601010 (2).jpg","","","",""
"302014","Monogrammed Oval Pendant Necklace with Charms - Artificial Rose Gold","Necklaces","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/519/image_1920?unique=b65afa4","https://www.kaapav.com/shop/all-jewellery-necklace-19/0302014-monogrammed-oval-pendant-necklace-with-charms-artificial-rose-gold-519","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/519/image_1920?unique=b65afa4","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332574011_0302014 (2).jpg","","","",""
"301010","Openwork Butterfly Necklace with Crystal Accent - Artificial Rose Gold","Necklaces","","549","999","1","0","Enabled","No","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332138112_0301010.jpg","https://www.kaapav.com/shop/all-jewellery-necklace-19/0301010-openwork-butterfly-necklace-with-crystal-accent-artificial-rose-gold-515","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332138112_0301010.jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778332137495_0301010 (2).jpg","","","",""
"802011","Pastel Butterfly Triangle Pendant Set – Artificial Rose Gold","Sets","","799","1499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/655/image_1920?unique=0c8bccb","https://www.kaapav.com/shop/all-jewellery-earring-pendant-sets-23/0802011-pastel-butterfly-triangle-pendant-set-artificial-rose-gold-655","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:22:40","https://www.kaapav.com/web/image/product.template/655/image_1920?unique=0c8bccb","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778336501725_0802011 (2).jpg","","","",""
"501020","Pastel Floral Cluster Earrings – Artificial Yellow Gold","Earrings","","299","499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/624/image_1920?unique=8fc0bb8","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501020-pastel-floral-cluster-earrings-artificial-yellow-gold-624","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/624/image_1920?unique=8fc0bb8","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778331140519_0501020 (2).jpg","","","",""
"701003","Pear Cut Red Stone Halo Ring with Crystal Pave Band - Artificial Yellow Gold","Rings","","299","499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/534/image_1920?unique=a25f3fb","https://www.kaapav.com/shop/all-jewellery-rings-20/0701003-pear-cut-red-stone-halo-ring-with-crystal-pave-band-artificial-yellow-gold-534","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/534/image_1920?unique=a25f3fb","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334692766_0701003 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334693274_0701003 (3).jpg","","",""
"801004","Pear-Shaped Crystal Pendant and Earrings Set - Artificial Yellow Gold","Sets","","799","1499","4","0","Enabled","No","https://www.kaapav.com/web/image/product.template/529/image_1920?unique=f541fe4","https://www.kaapav.com/shop/all-jewellery-earring-pendant-sets-23/0801004-pear-shaped-crystal-pendant-and-earrings-set-artificial-yellow-gold-529","Anti-Tarnish Artificial Jewellery","Bestseller","2026-08-02 09:22:40","https://www.kaapav.com/web/image/product.template/529/image_1920?unique=f541fe4","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778336320225_0802006 (2).jpg","","","",""
"601020","Pearl Crystal Shell Pendant – Artificial Yellow Gold","Pendants","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/649/image_1920?unique=0ffa587","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601020-pearl-crystal-shell-pendant-artificial-yellow-gold-649","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/649/image_1920?unique=0ffa587","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334392361_0601020 (2).jpg","","","",""
"501019","Pearl Flower Drop Earrings – Artificial Yellow Gold","Earrings","","299","499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/623/image_1920?unique=c4d7fe6","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501019-pearl-flower-drop-earrings-artificial-yellow-gold-623","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/623/image_1920?unique=c4d7fe6","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778331075015_0501019 (2).jpg","","","",""
"601021","Pearl Sunray Shell Pendant – Artificial Yellow Gold","Pendants","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/650/image_1920?unique=7d0a5b6","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601021-pearl-sunray-shell-pendant-artificial-yellow-gold-650","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/650/image_1920?unique=7d0a5b6","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334411482_0601021 (2).jpg","","","",""
"602002","Pearl Whisper Bow Pendant – Artificial Rose Gold","Pendants","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/555/image_1920?unique=6095cd6","https://www.kaapav.com/shop/all-jewellery-pendant-22/0602002-pearl-whisper-bow-pendant-artificial-rose-gold-555","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/555/image_1920?unique=6095cd6","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334000149_0602002 (2).jpg","","","",""
"601009","Radiant Baguette Crystal Pendant – Artificial Yellow Gold","Pendants","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/637/image_1920?unique=3314dee","https://www.kaapav.com/shop/all-jewellery-pendant-22/0601009-radiant-baguette-crystal-pendant-artificial-yellow-gold-637","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/637/image_1920?unique=3314dee","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334161671_0601009 (2).jpg","","","",""
"602006","Radiant Crystal Halo Pendant Necklace - Artificial Rose Gold","Pendants","","549","999","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/559/image_1920?unique=54aafbf","https://www.kaapav.com/shop/all-jewellery-pendant-22/0602006-radiant-crystal-halo-pendant-necklace-artificial-rose-gold-559","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:26","https://www.kaapav.com/web/image/product.template/559/image_1920?unique=54aafbf","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334091116_0602006 (2).jpg","","","",""
"501008","Rectangular Baguette and Round Crystal Stud Earrings - Artificial Rose Gold","Earrings","","299","499","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/569/image_1920?unique=3021544","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501008-rectangular-baguette-and-round-crystal-stud-earrings-artificial-rose-gold-569","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/569/image_1920?unique=3021544","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330707678_0501008 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330708372_0501008 (3).jpg","","",""
"501011","Rectangular Ruby Cubic Zirconia Halo Stud Earrings - Artificial Yellow Gold","Earrings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/572/image_1920?unique=f20f123","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501011-rectangular-ruby-cubic-zirconia-halo-stud-earrings-artificial-yellow-gold-572","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/572/image_1920?unique=f20f123","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330820287_0501011 (2).jpg","","","",""
"701041","Rose Prism Solitaire Ring – Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/663/image_1920?unique=94b2340","https://www.kaapav.com/shop/all-jewellery-rings-20/0701041-rose-prism-solitaire-ring-artificial-yellow-gold-663","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/663/image_1920?unique=94b2340","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778336190405_0701041 (2).jpg","","","",""
"303023","Rotating Floral Crystal Necklace – Artificial White Gold","Necklaces","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/635/image_1920?unique=d62d7a7","https://www.kaapav.com/shop/all-jewellery-necklace-19/0303022-rotating-floral-crystal-necklace-artificial-white-gold-635","","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/635/image_1920?unique=d62d7a7","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778333495310_0303023 (2).jpg","","","",""
"303024","Rotating Pearl Floral Necklace – Artificial White Gold","Necklaces","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/636/image_1920?unique=2a2002e","https://www.kaapav.com/shop/all-jewellery-necklace-19/0303023-rotating-pearl-floral-necklace-artificial-white-gold-636","","On Offer","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/636/image_1920?unique=2a2002e","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778333360034_0303024 (2).jpg","","","",""
"303022","Rotating Sunflower Crystal Necklace – Artificial White Gold","Necklaces","","549","999","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/634/image_1920?unique=9a87c6b","https://www.kaapav.com/shop/all-jewellery-necklace-19/0303021-rotating-sunflower-crystal-necklace-artificial-white-gold-634","","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/634/image_1920?unique=9a87c6b","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778333285906_0303022 (2).jpg","","","",""
"701004","Round  White Stone Ring with Twisted Crystal Accents - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/535/image_1920?unique=02ee33d","https://www.kaapav.com/shop/all-jewellery-rings-20/0701004-round-white-stone-ring-with-twisted-crystal-accents-artificial-yellow-gold-535","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/535/image_1920?unique=02ee33d","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334720769_0701004 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334721454_0701004 (3).jpg","","",""
"701008","Round Aquamarine Colour Stone and Baguette Crystal Ring - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/539/image_1920?unique=b9bce61","https://www.kaapav.com/shop/all-jewellery-rings-20/0701008-round-aquamarine-colour-stone-and-baguette-crystal-ring-artificial-yellow-gold-539","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/539/image_1920?unique=b9bce61","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334836885_0701008 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334837764_0701008 (3).jpg","","",""
"701007","Round Blue Stone Halo Ring with Crystal Accents - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/538/image_1920?unique=db3fa04","https://www.kaapav.com/shop/all-jewellery-rings-20/0701007-round-blue-stone-halo-ring-with-crystal-accents-artificial-yellow-gold-538","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/538/image_1920?unique=db3fa04","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334810655_0701007 (3).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334810125_0701007 (2).jpg","","",""
"701016","Round Blue Stone with Twisted Crystal Accents - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/547/image_1920?unique=2eff9ba","https://www.kaapav.com/shop/all-jewellery-rings-20/0701016-round-blue-stone-with-twisted-crystal-accents-artificial-yellow-gold-547","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/547/image_1920?unique=2eff9ba","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335099167_0701016 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335099756_0701016 (3).jpg","","",""
"701001","Round Champagne Ring with Crystal Pave Bands - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/532/image_1920?unique=16d1129","https://www.kaapav.com/shop/all-jewellery-rings-20/0701001-round-champagne-ring-with-crystal-pave-bands-artificial-yellow-gold-532","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/532/image_1920?unique=16d1129","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334504945_0701001 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334505968_0701001 (3).jpg","","",""
"701019","Round Champagne Topaz Ring with Crystal Pave Bands - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/550/image_1920?unique=a835710","https://www.kaapav.com/shop/all-jewellery-rings-20/0701019-round-champagne-topaz-ring-with-crystal-pave-bands-artificial-yellow-gold-550","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/550/image_1920?unique=a835710","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335389530_0701019 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335391615_0701019 (3).jpg","","",""
"502014","Round Crystal Cluster Stud Earrings - Artificial Rose Gold","Earrings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/575/image_1920?unique=b1e9f9d","https://www.kaapav.com/shop/all-jewellery-earrings-21/0502014-round-crystal-cluster-stud-earrings-artificial-rose-gold-575","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/575/image_1920?unique=b1e9f9d","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330948377_0502014 (2).jpg","","","",""
"701022","Round Emerald Green Cubic Zirconia Halo Ring with Pave Band - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/553/image_1920?unique=a16f5e8","https://www.kaapav.com/shop/all-jewellery-rings-20/0701022-round-emerald-green-cubic-zirconia-halo-ring-with-pave-band-artificial-yellow-gold-553","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/553/image_1920?unique=a16f5e8","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335509553_0701022 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335510174_0701022 (3).jpg","","",""
"501004","Round Halo Stud Earrings with Rectangular Cubic Zirconia - Artificial Yellow Gold","Earrings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/565/image_1920?unique=721f939","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501004-round-halo-stud-earrings-with-rectangular-cubic-zirconia-artificial-yellow-gold-565","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/565/image_1920?unique=721f939","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330537061_0501004 (2).jpg","","","",""
"701020","Round Light Pink Cubic Zirconia Halo Ring with Crystal Accents - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/551/image_1920?unique=85f05c1","https://www.kaapav.com/shop/all-jewellery-rings-20/0701020-round-light-pink-cubic-zirconia-halo-ring-with-crystal-accents-artificial-yellow-gold-551","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/551/image_1920?unique=85f05c1","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335460025_0701020 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335461107_0701020 (3).jpg","","",""
"501006","Round Openwork Crystal Stud Earrings - Artificial Yellow Gold","Earrings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/567/image_1920?unique=6534507","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501006-round-openwork-crystal-stud-earrings-artificial-yellow-gold-567","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/567/image_1920?unique=6534507","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330650245_0501006 (2).jpg","","","",""
"701021","Round Red Cubic Zirconia Halo Ring with Crystal Accents - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/552/image_1920?unique=30d0cbf","https://www.kaapav.com/shop/all-jewellery-rings-20/0701021-round-red-cubic-zirconia-halo-ring-with-crystal-accents-artificial-yellow-gold-552","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/552/image_1920?unique=30d0cbf","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335484467_0701021 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778335485585_0701021 (3).jpg","","",""
"701005","Round Red Stone and Baguette Crystal Ring - Artificial Yellow Gold","Rings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/536/image_1920?unique=d7a6951","https://www.kaapav.com/shop/all-jewellery-rings-20/0701005-round-red-stone-and-baguette-crystal-ring-artificial-yellow-gold-536","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:45","https://www.kaapav.com/web/image/product.template/536/image_1920?unique=d7a6951","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334749285_0701005 (2).jpg","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778334750046_0701005 (3).jpg","","",""
"501005","Round Ruby and Cubic Zirconia Pave Stud Earrings - Artificial Yellow Gold","Earrings","","299","499","2","0","Enabled","No","https://www.kaapav.com/web/image/product.template/566/image_1920?unique=0138de5","https://www.kaapav.com/shop/all-jewellery-earrings-21/0501005-round-ruby-and-cubic-zirconia-pave-stud-earrings-artificial-yellow-gold-566","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:44","https://www.kaapav.com/web/image/product.template/566/image_1920?unique=0138de5","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778330621231_0501005 (3).jpg","","","",""
"801016","Sage Oval Station Necklace Set – Artificial Yellow Gold","Sets","","799","1499","3","0","Enabled","No","https://www.kaapav.com/web/image/product.template/660/image_1920?unique=3004e37","https://www.kaapav.com/shop/all-jewellery-earring-pendant-sets-23/0801016-sage-oval-station-necklace-set-artificial-yellow-gold-660","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:22:40","https://www.kaapav.com/web/image/product.template/660/image_1920?unique=3004e37","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778336606743_0801016 (2).jpg","","","",""
"301003","Sparkling Crystal Flower Pendant Necklace - Artificial Yellow Gold","Necklaces","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/508/image_1920?unique=41f3eae","https://www.kaapav.com/shop/all-jewellery-necklace-19/0301003-sparkling-crystal-flower-pendant-necklace-artificial-yellow-gold-508","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:21:04","https://www.kaapav.com/web/image/product.template/508/image_1920?unique=41f3eae","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778331698578_0301003 (2).jpg","","","",""
"202004","Sparkling Evil Eye Bracelet - Artificial Yellow Gold","Bracelets","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/482/image_1920?unique=dfd17a6","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0202004-sparkling-evil-eye-bracelet-artificial-yellow-gold-482","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/482/image_1920?unique=dfd17a6","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778326366696_0202004 (2).jpg","","","",""
"201014","Sparkling Evil Eye Charm Bracelet - Artificial Rose Gold","Bracelets","","549","999","1","0","Enabled","No","https://www.kaapav.com/web/image/product.template/492/image_1920?unique=ff84726","https://www.kaapav.com/shop/all-jewellery-bracelets-13/0201014-sparkling-evil-eye-charm-bracelet-artificial-rose-gold-492","Anti-Tarnish Artificial Jewellery","","2026-08-02 09:20:19","https://www.kaapav.com/web/image/product.template/492/image_1920?unique=ff84726","https://pub-e8a17aa027ff420f83623e808512141f.r2.dev/1778326844241_0201014 (2).jpg","","","",""
